"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"1","Acer negundo",-87.666912,37.073726,31.1639274675437,-1.89984593225855,1341.6469931001,0.120204415538137,-0.00527881500374349,-0.0535685370058628,-1.47828880301679,0.120612489966123,6.23929818867133,14.5508117173929,1335.33413085503,31.3695540309631,-1.64999997615814
"2","Asimina triloba",-87.681749,37.059191,31.2197309981385,-1.493795429786,1286.24354049496,-0.158620923474288,0.145910187469211,-0.00155926225884271,-11.0233952148594,0.217227899862544,2.39790898846614,14.3390901912233,1350.59968626493,31.0390892549087,-1.64999997615814
"3","Cercis canadensis",-87.654617,37.0733,31.2441859364025,-1.60920022205758,1334.96910298079,0.00487458840881508,0.111313565846516,-0.060770274873011,7.65619098048782,0.111652082249137,1.5270327840529,14.452292860406,1337.22525820813,31.1556215866381,-1.64999997615814
"4","Cercis canadensis",-87.677101,37.059002,31.2128260668581,-1.50621715758432,1391.08981185963,0.000851398336318262,-0.0282202076908576,0.0142882847615086,13.1699588092338,0.0282368001631504,4.74254964282218,14.3873381769656,1352.9381880404,31.0873372869118,-1.64999997615814
"5","Cercis canadensis",-87.677857,37.052597,30.9854483569414,-1.74259705318541,1323.21178845446,-0.0113020566988228,0.0607805048995091,-0.0262436351832292,-10.3489331155906,0.0618618255093837,1.75464525551772,14.3659415165981,1360.61414615554,31.0522427637151,-1.64999997615814
"6","Diospyros virginiana",-87.65427,37.07315,31.1855389802095,-1.65903472175672,1337.26843846282,0.0256473983723879,0.0881329969986162,-0.0583437570379196,6.0695021074225,0.091918347000637,1.28760944444864,14.4499980381935,1337.35904864714,31.150002276531,-1.64999997615814
"7","Fagus grandifolia",-87.680051,37.058736,31.2445779283135,-1.3369997706142,1345.75174622285,-0.177274407565825,-0.131003018544469,0.151234670751161,-7.30444278958987,0.222252086461703,3.77800641064753,14.3461509744925,1351.90341549778,31.0461499035046,-1.64999997615814
"8","Gleditsia triacanthos",-87.650017,37.066498,31.0897098242526,-1.68456464528183,1384.75454261369,0.0663674912295557,-0.0929155936349956,0.0175208307804024,6.05085607496589,0.114433436985377,5.33263283685653,14.424439071955,1346.94787356603,31.1499996185303,-1.64999997615814
"9","Liriodendron tulipifera",-87.666121,37.073265,31.3438136211369,-1.64164755699481,1357.03511919551,0.0228246371320546,-0.0610146892187144,0.021298748529059,2.95811947740031,0.0651902840999005,5.07035660108707,14.5451568374025,1336.27907208592,31.358293949317,-1.64999997615814
"10","Liriodendron tulipifera",-87.679633,37.059426,31.1888380859172,-1.46266829947389,1373.82809088538,-0.0523097865566779,-0.0568684449547276,0.0541082049744384,6.42363483425436,0.0773450283391661,3.96872085679668,14.3484219730852,1351.19346669152,31.0484208587817,-1.64999997615814
